study,trial,seed,unknown_byte_count,unknown_bytes,unknown_bits,plaintext,key,ciphertext,status,satisfiable,correct,candidate_valid,recovered_key,build_time,solve_time,total_time,timeout_seconds,variables,clauses,error
single,39,2026092239,1,0,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.5979952920006326,7.15102108300016,7.750747624999349,60,20736,343416,
single,39,2026092239,1,1,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4554029160008213,6.0594872499987105,6.516807582998808,60,20736,343416,
single,39,2026092239,1,2,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.49145279200092773,5.343315459000223,5.836499832999834,60,20736,343416,
single,39,2026092239,1,3,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4916361669984326,5.3408986249996815,5.834280999999464,60,20736,343416,
single,39,2026092239,1,4,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4615844579984696,6.734227707998798,7.197651792001125,60,20736,343416,
single,39,2026092239,1,5,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.48965183300060744,6.305721917000483,6.79714687500018,60,20736,343416,
single,39,2026092239,1,6,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.46386816700032796,4.872649165999974,5.338357624999844,60,20736,343416,
single,39,2026092239,1,7,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.48525312499987194,5.833988957998372,6.320997417000399,60,20736,343416,
single,39,2026092239,1,8,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4493047080013639,6.622837458000504,7.073921500001234,60,20736,343416,
single,39,2026092239,1,9,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.45607625000047847,6.749092042000484,7.206952958000329,60,20736,343416,
single,39,2026092239,1,10,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4609944580006413,4.511033083001166,4.973771124999985,60,20736,343416,
single,39,2026092239,1,11,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4540614999987156,4.6419832080009655,5.097819290998814,60,20736,343416,
single,39,2026092239,1,12,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4622266659989691,6.223228208000364,6.687166832998628,60,20736,343416,
single,39,2026092239,1,13,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.44728625000061584,6.914482500000304,7.363524000000325,60,20736,343416,
single,39,2026092239,1,14,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.46940516700124135,5.234953166998821,5.706399541999417,60,20736,343416,
single,39,2026092239,1,15,8,93CE18E2BAFBF78F49BE7178FC1B91C8,D81928619BAC22F50D92BBAD731766F1,3F7EF4E85306EABF361716370937AE16,SAT,True,True,True,D81928619BAC22F50D92BBAD731766F1,0.4615562500002852,5.32773329200063,5.791019999998753,60,20736,343416,
single,40,2026092240,1,0,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.5420290000001842,5.461217625001154,6.0051238750002085,60,20736,343416,
single,40,2026092240,1,1,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4602502090001508,7.063331040999401,7.525305625000328,60,20736,343416,
single,40,2026092240,1,2,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4466895839996141,5.2312457079988235,5.680015791998812,60,20736,343416,
single,40,2026092240,1,3,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4574015420002979,6.63066279099985,7.08978604100048,60,20736,343416,
single,40,2026092240,1,4,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4631314999987808,5.408563749999303,5.873414540999875,60,20736,343416,
single,40,2026092240,1,5,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4884637919985835,6.057331707999765,6.547522458000458,60,20736,343416,
single,40,2026092240,1,6,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4449790409998968,6.7575089579986525,7.20423858399954,60,20736,343416,
single,40,2026092240,1,7,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4912415830003738,5.892539250000482,6.385596500000247,60,20736,343416,
single,40,2026092240,1,8,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4605723330005276,7.068036458000279,7.530334916000356,60,20736,343416,
single,40,2026092240,1,9,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.45248904199979734,6.684118125000168,7.138595250000435,60,20736,343416,
single,40,2026092240,1,10,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.471321082999566,5.279344917000344,5.752489583999704,60,20736,343416,
single,40,2026092240,1,11,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4516825000009703,4.596062124999662,5.049464666999484,60,20736,343416,
single,40,2026092240,1,12,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.4464366250012972,5.69630216600126,6.144496167000398,60,20736,343416,
single,40,2026092240,1,13,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.47196266599894443,5.798512375000428,6.272193667000465,60,20736,343416,
single,40,2026092240,1,14,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.45175449999987904,6.38518033299988,6.838663083999563,60,20736,343416,
single,40,2026092240,1,15,8,EEAA2C4FBA7896EDF0B20EEF6B67836B,A9747D2E28E3C50B67D69440940D4252,EF863AC5D6B00FA4C7616B9F6AE61B98,SAT,True,True,True,A9747D2E28E3C50B67D69440940D4252,0.44583358300042164,4.1040296660012245,4.551616582999486,60,20736,343416,
single,41,2026092241,1,0,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.45302287499907834,5.7713175829994725,6.226111957999819,60,20736,343416,
single,41,2026092241,1,1,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.47171549999984563,4.516298499998811,4.989865790999829,60,20736,343416,
single,41,2026092241,1,2,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4803440839987161,6.001878459001091,6.48396212499938,60,20736,343416,
single,41,2026092241,1,3,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4506799589998991,5.855207124999652,6.307624791999842,60,20736,343416,
single,41,2026092241,1,4,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4770775830002094,5.957937374998437,6.436770709000484,60,20736,343416,
single,41,2026092241,1,5,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.451275290999547,5.460171374999845,5.913344291000612,60,20736,343416,
single,41,2026092241,1,6,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.47358720900047047,5.787181125000643,6.262505542001236,60,20736,343416,
single,41,2026092241,1,7,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4572623339990969,5.637683666000157,6.097140541000044,60,20736,343416,
single,41,2026092241,1,8,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.5177087089996348,5.78896158399948,6.3084369160005735,60,20736,343416,
single,41,2026092241,1,9,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.45672233299956133,5.83557195800131,6.294054208001398,60,20736,343416,
single,41,2026092241,1,10,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.48610829199969885,5.85852179199901,6.346397541999977,60,20736,343416,
single,41,2026092241,1,11,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4584134160013491,5.722052166998765,6.182236874999944,60,20736,343416,
single,41,2026092241,1,12,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.47862616699967475,6.511773917000028,6.992141958000502,60,20736,343416,
single,41,2026092241,1,13,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.45329633300025307,6.552683709000121,7.00807899999927,60,20736,343416,
single,41,2026092241,1,14,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.46423358300125983,5.321414292000554,5.7874208749999525,60,20736,343416,
single,41,2026092241,1,15,8,45858CE6A44F1426A7AA912089AA64B5,F627AA4A13BA7633A4F009F495729180,8457ADDE234D37D5F62FCFE76B288249,SAT,True,True,True,F627AA4A13BA7633A4F009F495729180,0.4633249580001575,6.299273167000138,6.764435041999604,60,20736,343416,
single,42,2026092242,1,0,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4589257500010717,5.833446832999471,6.29418424999858,60,20736,343416,
single,42,2026092242,1,1,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4835732499996084,4.907871457999136,5.393240416999106,60,20736,343416,
single,42,2026092242,1,2,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.482112749999942,4.783878375001223,5.267784416999348,60,20736,343416,
single,42,2026092242,1,3,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4861015829992539,7.399244917000033,7.887103875000321,60,20736,343416,
single,42,2026092242,1,4,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.44998066700100026,6.388197666999986,6.83989745800136,60,20736,343416,
single,42,2026092242,1,5,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.5222688750000088,6.166506874998959,6.690551209001569,60,20736,343416,
single,42,2026092242,1,6,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4598122079987661,6.829362083000888,7.290923500000645,60,20736,343416,
single,42,2026092242,1,7,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4889732499996171,5.556532749998951,6.047233249999408,60,20736,343416,
single,42,2026092242,1,8,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4764195000007021,5.390941249999742,5.8692268330014485,60,20736,343416,
single,42,2026092242,1,9,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.46440454100047646,5.071349416000885,5.5375465420002,60,20736,343416,
single,42,2026092242,1,10,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.509560333999616,4.944543458001135,5.455882042000667,60,20736,343416,
single,42,2026092242,1,11,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4778339999993477,6.877278375000969,7.356834625001284,60,20736,343416,
single,42,2026092242,1,12,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4673315840009309,6.049300665999908,6.518496124999729,60,20736,343416,
single,42,2026092242,1,13,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.4595835830004944,6.186701624999841,6.648011458999463,60,20736,343416,
single,42,2026092242,1,14,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.45089304099928995,5.5985148750005465,6.051160041000912,60,20736,343416,
single,42,2026092242,1,15,8,DA5752204888E1E55A31893BF9736C65,2448F5B09F9CC752A21B79423E7F3585,B92D03964EAA5B9B04F44731D704F71E,SAT,True,True,True,2448F5B09F9CC752A21B79423E7F3585,0.45682291699995403,5.417941917001372,5.876651250000577,60,20736,343416,
single,43,2026092243,1,0,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.5110851250010455,4.330144457999268,4.843030291000105,60,20736,343416,
single,43,2026092243,1,1,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.46163212499959627,6.461207291000392,6.924558832999537,60,20736,343416,
single,43,2026092243,1,2,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.469454374999259,5.901311124998756,6.372505084000295,60,20736,343416,
single,43,2026092243,1,3,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.46241312500023923,5.955150625000897,6.41932720800105,60,20736,343416,
single,43,2026092243,1,4,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.49923800000033225,7.437134667001374,7.938104290999036,60,20736,343416,
single,43,2026092243,1,5,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.46726741599923116,4.327846875001342,4.796881415999451,60,20736,343416,
single,43,2026092243,1,6,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4798364580001362,6.0850390840005275,6.566641375000472,60,20736,343416,
single,43,2026092243,1,7,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4562361249991227,4.773422541999025,5.231446833000518,60,20736,343416,
single,43,2026092243,1,8,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.45223574999909033,3.7943834170000628,4.248409457999514,60,20736,343416,
single,43,2026092243,1,9,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4634341669989226,5.351919167000233,5.817102166998666,60,20736,343416,
single,43,2026092243,1,10,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.44965858300020045,5.389272332999099,5.840686416999233,60,20736,343416,
single,43,2026092243,1,11,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4576680420013872,5.214204625001003,5.673643332998836,60,20736,343416,
single,43,2026092243,1,12,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4777531670006283,6.368238666000252,6.847765500000605,60,20736,343416,
single,43,2026092243,1,13,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4609184999990248,6.001872041999377,6.464564666001024,60,20736,343416,
single,43,2026092243,1,14,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.4520760830000654,5.02572145799968,5.479572000000189,60,20736,343416,
single,43,2026092243,1,15,8,E61E910647B4795EB378E42B85F8D58E,FEEB2EA509FE745CDCF85AE4DEC08879,959AF1AE39CB3B747DC4131B068BABD9,SAT,True,True,True,FEEB2EA509FE745CDCF85AE4DEC08879,0.5081175830000575,6.353161125000042,6.863018291000117,60,20736,343416,
single,44,2026092244,1,0,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.45525341699976707,6.002513166000426,6.459563750000598,60,20736,343416,
single,44,2026092244,1,1,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.4491379169994616,4.438358291999975,4.889309000000139,60,20736,343416,
single,44,2026092244,1,2,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.4743205830000079,5.343912083999385,5.820043708999947,60,20736,343416,
single,44,2026092244,1,3,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.4590542079986335,6.041434374999881,6.502319625000382,60,20736,343416,
single,44,2026092244,1,4,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.5044662909986073,6.1096984169998905,6.615881125000669,60,20736,343416,
single,44,2026092244,1,5,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.46154083300098137,4.421514874999048,4.884780749998754,60,20736,343416,
single,44,2026092244,1,6,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.4577273340000829,5.369330999999875,5.82889483299914,60,20736,343416,
single,44,2026092244,1,7,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.49469733300065855,5.544886666000821,6.0413714589994925,60,20736,343416,
single,44,2026092244,1,8,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.4572150830008468,5.8425802500005375,6.301578958000391,60,20736,343416,
single,44,2026092244,1,9,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.45151208300012513,6.705226292000589,7.158565666999493,60,20736,343416,
single,44,2026092244,1,10,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.46243491700079176,5.383722415999728,5.847948874999929,60,20736,343416,
single,44,2026092244,1,11,8,7B0C9204C147BD64B3309C6479EE86FA,9DA76BB3700D14E3EAA6B73C58E315AE,C3E0CB4FA5DB1A426C5A96A07806DA0F,SAT,True,True,True,9DA76BB3700D14E3EAA6B73C58E315AE,0.48861691699858056,5.454090875000475,5.944536667000648,60,20736,343416,
