row_type,phase,experiment,kat,position_mode,base_trial,base_seed,divide_trial,divide_seed,unknown_bits,known_bits,split_bits,split_positions,max_workers,branch_id,assignment,branch_order,status,satisfiable,correct,recovered_key,branch_solve_time,experiment_wall_time,baseline_solve_time,variables,clauses
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,11011,11011,15,UNSAT,False,False,,936.7062880829908,1956.5074892079865,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,10110,10110,12,UNSAT,False,False,,1115.9944149590156,1986.664554124989,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,11100,11100,9,UNSAT,False,False,,1208.2402574169973,1995.7533892079955,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,2103.234329125,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,01001,01001,14,UNSAT,False,False,,1110.6699292910052,2103.5393946660042,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,,,,RUNNING,False,False,,0.0,2403.7385156659875,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,00001,00001,16,SAT,True,True,000102030405060708090A0B0C0D0E0F,1350.5627290830016,2488.4724003750016,,105092,1723790
summary,challenge22,count1089_random1_22_split5_divide1_workers8,count1089,random,1,20263117,1,20261019,22,106,5,14;104;113;114;117,8,00001,00001,16,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,1350.5627290830016,2488.5166819999868,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,300.77244924998377,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,600.9257673749817,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11100,11100,4,UNSAT,False,False,,750.7970807500242,751.0643169590039,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,901.693967750005,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11101,11101,5,UNSAT,False,False,,933.1953671249794,933.5521120000049,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10000,10000,3,UNSAT,False,False,,990.2169326670119,990.3971106669924,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,01111,01111,6,UNSAT,False,False,,1010.7479617500212,1011.1877347499831,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,01100,01100,8,UNSAT,False,False,,1187.9448749999865,1188.5983989170054,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,1201.7043036249815,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10011,10011,2,UNSAT,False,False,,1253.0773719590215,1253.1882984169933,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00100,00100,1,UNSAT,False,False,,1306.6952085839876,1306.7456991249928,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,1502.5195990839857,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10001,10001,7,UNSAT,False,False,,1600.1679852499801,1600.710859999992,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,1802.54275004199,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10101,10101,11,UNSAT,False,False,,814.8132722080045,1805.2846475839906,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00000,00000,12,UNSAT,False,False,,925.3643717080122,1936.6317160839972,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11011,11011,10,UNSAT,False,False,,1048.700970417005,1982.3428216250031,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00111,00111,9,UNSAT,False,False,,1293.878542041988,2045.0365032090049,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,2103.340135000006,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10110,10110,13,UNSAT,False,False,,993.9570217909932,2182.634653208981,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11111,11111,14,UNSAT,False,False,,1075.3525930420146,2328.6165924999805,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,2403.9128686249896,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,01011,01011,15,UNSAT,False,False,,1170.993975084013,2477.807643499982,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10100,10100,17,UNSAT,False,False,,885.1821313750115,2690.536228958983,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,2704.65203149998,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,10010,10010,16,UNSAT,False,False,,1153.059080541978,2753.835907749977,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,01010,01010,18,UNSAT,False,False,,817.9447945000138,2754.6534280419874,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,3004.7134488339943,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00010,00010,19,UNSAT,False,False,,1027.1674699159921,3009.586930458987,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11001,11001,20,UNSAT,False,False,,1024.501451167016,3069.6087719589996,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,,,,RUNNING,False,False,,0.0,3305.5723293749907,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,11000,11000,22,UNSAT,False,False,,1031.4949757500144,3360.18285433398,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00110,00110,21,SAT,True,True,000102030405060708090A0B0C0D0E0F,1210.8902249590028,3393.5957992500043,,105092,1723790
summary,challenge22,count1089_random1_22_split5_divide2_workers8,count1089,random,1,20263117,2,20261020,22,106,5,35;78;84;111;113,8,00110,00110,21,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,1210.8902249590028,3393.631234208995,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,300.8404309589823,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,601.021879124979,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,10110,10110,8,UNSAT,False,False,,791.7057428340195,792.3602815839986,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,01010,01010,4,UNSAT,False,False,,837.1944358329929,837.4475650419772,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,01100,01100,6,UNSAT,False,False,,847.7928613330005,848.2484162089822,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,10001,10001,5,UNSAT,False,False,,863.842612834007,864.1946777499979,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,901.4005743750022,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,00110,00110,3,UNSAT,False,False,,937.9440100830107,938.1174853339908,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,11110,11110,2,UNSAT,False,False,,998.1053423749981,998.2140522089903,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,10010,10010,1,UNSAT,False,False,,1077.6680504170072,1077.7132177919848,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,1202.2311920420034,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,00111,00111,7,UNSAT,False,False,,1214.5327250830014,1215.0973924169957,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,1502.3180091249815,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,10000,10000,10,UNSAT,False,False,,890.1760823749937,1727.7132857090037,,105092,1723790
checkpoint,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,,,,RUNNING,False,False,,0.0,1803.03166108398,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,11100,11100,11,UNSAT,False,False,,1089.9157460000133,1938.2441312919836,,105092,1723790
branch,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,00000,00000,12,SAT,True,True,000102030405060708090A0B0C0D0E0F,1108.212285333022,1972.4985027090006,,105092,1723790
summary,challenge22,count1089_random1_22_split5_divide3_workers8,count1089,random,1,20263117,3,20261021,22,106,5,14;17;35;49;78,8,00000,00000,12,SAT_FOUND,True,True,000102030405060708090A0B0C0D0E0F,1108.212285333022,1972.5326147089945,,105092,1723790
